motor_id,horas_operacao,temperatura_c,vibracao_hz,rotacao_rpm,corrente_a,falha_registrada
motor_05,44,78.21,11.12,1803.49,15.4,0
motor_05,45,76.36,9.35,1807.76,15.72,0
motor_05,46,78.34,10.56,1799.59,15.52,0
motor_05,47,77.28,10.64,1807.88,15.83,0
motor_05,48,75.9,11.02,1812.0,15.69,0
motor_05,49,75.17,10.61,1805.73,16.15,0
motor_05,50,79.41,10.94,1800.95,16.01,0
motor_05,51,77.39,11.12,1803.58,15.94,0
motor_05,52,77.58,11.29,1808.14,15.92,0
motor_05,53,76.62,10.94,1789.51,15.79,0
motor_05,54,80.48,9.87,1805.29,15.8,0
motor_05,55,75.6,11.49,1797.49,15.43,0
motor_05,56,77.8,10.03,1791.65,15.75,0
motor_05,57,80.77,10.86,1793.98,15.95,0
motor_05,58,77.52,10.19,1793.69,15.66,0
motor_05,59,79.22,10.1,1799.68,15.95,0
motor_05,60,77.48,11.2,1789.72,15.87,0
motor_05,61,78.85,11.12,1797.81,15.58,0
motor_05,62,79.93,12.2,1802.89,15.88,0
motor_05,63,79.12,11.1,1793.7,15.8,0
motor_05,64,78.73,13.82,1797.5,15.9,0
motor_05,65,79.33,11.6,1795.55,15.94,0
motor_05,66,79.54,12.13,1797.13,16.22,0
motor_05,67,81.11,12.09,1798.04,16.05,0
motor_05,68,78.69,12.2,1800.49,16.03,0
motor_05,69,79.24,11.26,1801.82,15.69,0
motor_05,70,77.73,11.28,1798.1,16.11,0
motor_05,71,77.05,12.23,1792.37,16.32,0
motor_05,72,79.88,11.6,1799.03,16.36,0
motor_05,73,81.13,13.79,1791.25,15.76,0
motor_05,74,80.73,12.68,1798.15,15.9,0
motor_05,75,79.03,13.05,1798.11,16.07,0
motor_05,76,78.13,12.97,1797.13,16.24,0
motor_05,77,81.41,12.36,1792.88,16.14,0
motor_05,78,81.62,13.03,1792.59,15.84,0
motor_05,79,81.31,11.56,1798.85,16.03,0
motor_05,80,81.05,12.9,1795.95,16.37,0
motor_05,81,81.19,12.13,1794.41,16.31,0
motor_05,82,80.8,12.55,1799.94,16.24,0
motor_05,83,82.6,11.75,1795.63,16.26,0
motor_05,84,83.27,14.08,1790.36,16.31,0
motor_05,85,81.71,12.64,1792.09,16.27,0
motor_05,86,82.32,12.6,1787.7,15.97,0
motor_05,87,83.8,12.86,1800.72,16.26,0
motor_05,88,84.54,14.58,1798.38,16.47,0
motor_05,89,83.08,13.71,1792.27,16.19,0
motor_05,90,84.64,12.43,1791.02,16.56,0
motor_05,91,80.79,11.99,1789.44,16.67,0
motor_05,92,81.13,12.89,1800.06,16.15,0
motor_05,93,79.68,12.3,1794.37,16.69,0
motor_05,94,82.25,11.95,1797.73,16.43,0
motor_05,95,83.38,12.06,1789.66,16.43,0
motor_05,96,84.52,12.86,1796.31,16.51,0
motor_05,97,83.05,13.01,1795.26,16.39,0
motor_05,98,82.71,14.25,1800.56,16.3,0
motor_05,99,86.18,14.23,1804.12,16.33,0
motor_05,100,85.84,13.79,1798.76,16.55,0
motor_05,101,85.55,12.86,1793.85,16.38,0
motor_05,102,85.6,13.71,1790.24,16.49,0
motor_05,103,83.72,12.64,1790.09,16.58,0
motor_05,104,86.85,15.31,1786.48,16.41,0
motor_05,105,87.46,13.68,1793.91,16.66,0
motor_05,106,85.68,13.07,1797.68,16.62,0
motor_05,107,85.6,13.05,1792.76,16.8,0
motor_05,108,82.84,13.53,1794.74,16.76,0
motor_05,109,84.81,13.15,1792.83,16.42,0
motor_05,110,84.38,14.25,1787.06,16.44,0
motor_05,111,84.49,13.68,1789.21,16.38,0
motor_05,112,83.08,16.16,1789.66,16.47,0
motor_05,113,89.64,15.67,1787.56,16.54,0
motor_05,114,85.43,14.25,1789.5,16.68,0
motor_05,115,87.07,14.2,1791.81,16.56,0
motor_05,116,87.83,14.9,1789.67,16.78,0
motor_05,117,86.12,13.79,1798.94,16.72,0
motor_05,118,89.45,14.17,1795.05,16.6,0
motor_05,119,85.25,15.81,1796.07,17.05,0
motor_05,120,88.49,16.23,1792.53,16.8,0
motor_05,121,87.34,16.01,1794.28,16.47,0
motor_05,122,89.18,16.96,1792.86,16.96,0
motor_05,123,86.82,16.4,1789.16,16.65,0
motor_05,124,89.12,16.55,1796.58,17.05,0
motor_05,125,87.96,15.86,1791.96,17.05,0
motor_05,126,87.71,15.37,1776.85,16.9,0
motor_05,127,87.9,15.01,1788.68,16.89,0
motor_05,128,87.81,16.18,1781.48,16.8,0
motor_05,129,86.79,14.45,1777.44,16.82,0
motor_05,130,89.75,15.64,1781.69,16.87,0
motor_05,131,88.55,16.52,1786.31,17.14,0
motor_05,132,90.47,16.68,1792.59,17.16,0
motor_05,133,91.6,16.77,1787.51,16.65,0
motor_05,134,90.35,15.26,1785.03,17.15,0
motor_05,135,93.35,16.41,1786.02,16.82,0
motor_05,136,89.25,16.5,1786.16,17.09,0
motor_05,137,90.27,17.03,1781.78,17.0,0
motor_05,138,92.27,16.24,1780.8,16.8,0
motor_05,139,89.18,16.17,1787.53,16.94,0
motor_05,140,89.46,15.35,1789.43,17.2,0
motor_05,141,92.97,17.49,1791.52,17.27,0
motor_05,142,90.06,17.58,1786.61,17.17,0
motor_05,143,90.34,19.96,1778.17,17.12,0
motor_05,144,94.06,16.86,1783.42,17.3,0
motor_05,145,90.29,18.36,1779.23,16.99,0
motor_05,146,91.36,17.21,1779.22,17.17,0
motor_05,147,91.57,17.96,1774.6,17.1,0
motor_05,148,91.73,19.52,1771.3,17.24,0
motor_05,149,90.58,17.58,1785.05,16.88,0
motor_05,150,91.74,18.09,1778.47,17.42,0
motor_05,151,94.14,17.8,1778.84,17.23,0
motor_05,152,91.47,19.8,1788.89,16.9,0
motor_05,153,91.16,16.67,1779.53,17.4,0
motor_05,154,93.96,18.26,1787.86,17.47,0
motor_05,155,94.65,18.33,1778.04,17.22,0
motor_05,156,88.21,18.28,1780.45,16.97,0
motor_05,157,92.19,17.53,1782.2,17.29,0
motor_05,158,93.23,19.21,1784.27,17.18,0
motor_05,159,95.5,20.09,1778.09,17.4,0
motor_05,160,92.3,19.29,1773.75,17.69,0
motor_05,161,93.07,19.47,1783.39,17.6,0
motor_05,162,94.98,18.71,1770.16,17.1,0
motor_05,163,96.78,19.46,1779.54,17.39,0
motor_05,164,93.8,20.3,1769.9,17.03,0
motor_05,165,93.57,18.15,1777.98,17.51,0
motor_05,166,94.56,20.04,1770.05,17.73,0
motor_05,167,92.97,19.47,1778.74,17.53,0
motor_05,168,95.56,20.07,1768.49,17.51,0
motor_05,169,92.82,19.89,1764.19,17.45,0
motor_05,170,96.41,20.12,1776.06,17.39,0
motor_05,171,94.68,20.88,1764.34,17.55,0
motor_05,172,94.14,20.97,1771.64,17.66,0
motor_05,173,93.12,21.39,1763.49,17.6,0
motor_05,174,98.77,20.91,1772.53,18.12,0
motor_05,175,93.78,21.95,1775.23,17.68,0
motor_05,176,95.87,21.01,1780.74,17.52,0
motor_05,177,95.51,20.5,1762.49,17.65,0
motor_05,178,96.16,21.41,1766.76,17.52,0
motor_05,179,97.83,20.17,1774.27,17.91,0
motor_05,180,96.1,21.96,1756.03,17.51,0
motor_05,181,94.88,21.75,1763.81,17.76,0
motor_05,182,100.17,22.63,1765.71,17.62,0
motor_05,183,96.21,23.2,1767.97,17.42,0
motor_05,184,96.64,22.2,1749.93,17.51,0
motor_05,185,98.91,22.6,1766.07,17.73,0
motor_05,186,96.26,21.86,1759.4,17.7,0
motor_05,187,97.34,22.88,1756.98,17.54,0
motor_05,188,94.37,22.34,1763.62,17.71,0
motor_05,189,96.15,21.64,1752.96,17.73,0
motor_05,190,99.33,22.56,1763.96,17.92,0
motor_05,191,98.77,24.11,1760.84,17.77,0
motor_05,192,98.26,23.05,1762.09,17.86,0
motor_05,193,97.91,23.33,1752.93,17.96,0
motor_05,194,98.82,23.78,1758.44,17.84,0
motor_05,195,98.44,24.15,1755.4,17.71,0
motor_05,196,99.14,24.37,1763.76,17.75,0
motor_05,197,95.05,23.42,1753.75,17.92,0
motor_05,198,99.83,23.83,1757.88,17.85,0
motor_05,199,97.76,24.06,1755.5,17.73,0
motor_05,200,98.56,24.67,1754.87,18.35,0
motor_05,201,98.01,25.48,1752.46,17.57,0
motor_05,202,97.22,25.66,1745.1,18.52,0
motor_05,203,102.34,24.45,1753.34,17.92,0
motor_05,204,97.37,24.26,1748.64,18.23,0
motor_05,205,100.34,25.66,1748.95,18.14,1
motor_06,1,70.81,10.27,1797.27,15.22,0
motor_06,2,70.65,9.02,1810.78,15.13,0
motor_06,3,68.96,9.12,1804.34,14.68,0
motor_06,4,68.33,10.27,1797.12,15.01,0
motor_06,5,69.08,10.69,1796.08,14.98,0
motor_06,6,70.2,10.31,1793.74,14.94,0
motor_06,7,72.03,10.47,1802.15,14.79,0
motor_06,8,68.75,10.33,1805.48,15.23,0
motor_06,9,70.4,9.33,1799.62,15.37,0
motor_06,10,70.12,10.52,1798.29,15.13,0
motor_06,11,71.66,10.91,1790.92,15.0,0
motor_06,12,68.32,9.14,1806.6,15.07,0
motor_06,13,69.75,10.57,1800.23,15.13,0
motor_06,14,70.76,11.55,1796.23,15.69,0
motor_06,15,70.28,9.07,1787.76,14.93,0
motor_06,16,72.47,9.38,1810.02,15.22,0
motor_06,17,72.04,9.41,1794.96,15.01,0
motor_06,18,71.92,11.7,1808.25,15.12,0
motor_06,19,73.98,11.75,1807.91,15.04,0
motor_06,20,73.56,9.27,1810.03,15.28,0
motor_06,21,69.86,8.22,1804.0,15.35,0
motor_06,22,71.9,9.67,1812.37,15.21,0
motor_06,23,71.83,10.07,1803.11,15.5,0
motor_06,24,77.19,10.63,1801.25,15.46,0
motor_06,25,74.23,9.2,1806.55,15.39,0
motor_06,26,71.17,8.8,1799.02,15.26,0
motor_06,27,74.72,10.28,1802.38,15.41,0
motor_06,28,74.55,8.98,1808.14,15.56,0
motor_06,29,75.41,10.56,1806.53,15.42,0
motor_06,30,72.41,9.91,1801.6,15.69,0
motor_06,31,74.0,9.75,1799.58,15.48,0
motor_06,32,75.08,9.73,1802.63,15.18,0
motor_06,33,74.18,10.82,1797.78,15.34,0
motor_06,34,73.67,9.19,1806.32,15.58,0
motor_06,35,75.38,9.77,1809.66,15.42,0
motor_06,36,73.13,9.94,1806.86,15.71,0
motor_06,37,73.9,11.21,1800.8,15.89,0
motor_06,38,74.24,10.11,1803.76,15.73,0
motor_06,39,76.86,10.19,1799.21,15.5,0
motor_06,40,75.13,11.16,1806.86,15.66,0
motor_06,41,77.22,11.05,1796.75,15.67,0
motor_06,42,78.23,9.59,1798.62,15.4,0
motor_06,43,74.4,9.12,1804.79,15.65,0
motor_06,44,75.66,9.82,1798.55,15.58,0
motor_06,45,75.32,11.31,1794.82,15.55,0
motor_06,46,76.07,10.86,1800.62,15.89,0
motor_06,47,76.23,11.44,1800.28,15.84,0
motor_06,48,74.99,10.43,1801.15,15.8,0
motor_06,49,81.88,10.63,1804.34,15.46,0
motor_06,50,75.12,10.48,1799.33,15.44,0
motor_06,51,74.79,10.75,1792.69,15.36,0
motor_06,52,78.58,11.52,1795.09,15.51,0
motor_06,53,77.77,9.41,1796.63,15.9,0
motor_06,54,75.97,9.59,1801.52,15.71,0
motor_06,55,76.35,11.43,1799.96,15.73,0
motor_06,56,75.92,8.28,1794.6,15.7,0
motor_06,57,77.87,9.71,1801.82,15.43,0
motor_06,58,76.04,12.62,1803.72,15.87,0
motor_06,59,76.65,12.16,1792.39,15.45,0
motor_06,60,77.36,12.02,1797.03,15.65,0
motor_06,61,77.34,10.94,1791.3,16.04,0
motor_06,62,80.0,11.74,1786.66,15.94,0
motor_06,63,76.26,10.1,1798.24,15.64,0
motor_06,64,76.3,11.93,1797.82,15.83,0
motor_06,65,83.15,10.56,1806.21,15.74,0
motor_06,66,78.28,11.22,1794.1,15.34,0
motor_06,67,80.25,10.49,1799.41,15.77,0
motor_06,68,79.82,10.82,1802.85,15.71,0
motor_06,69,80.94,11.31,1790.56,15.93,0
motor_06,70,79.81,10.88,1795.19,15.63,0
motor_06,71,80.37,11.01,1794.71,15.47,0
motor_06,72,80.54,11.91,1798.14,16.05,0
motor_06,73,77.99,11.96,1802.89,15.95,0
motor_06,74,80.86,12.27,1795.8,16.03,0
motor_06,75,82.21,11.64,1801.17,15.88,0
motor_06,76,78.2,11.03,1797.67,15.67,0
motor_06,77,80.97,10.51,1796.32,15.92,0
motor_06,78,78.2,12.51,1803.53,16.11,0
motor_06,79,80.49,12.36,1793.46,16.1,0
motor_06,80,80.5,12.15,1805.07,16.15,0
motor_06,81,80.84,12.49,1797.26,16.43,0
motor_06,82,79.36,14.12,1793.57,16.42,0
motor_06,83,81.71,10.81,1799.77,15.71,0
motor_06,84,80.85,11.36,1799.3,16.15,0
motor_06,85,81.31,11.08,1797.66,16.06,0
motor_06,86,83.1,12.08,1802.36,16.45,0
motor_06,87,80.28,11.58,1792.29,16.08,0
motor_06,88,80.57,12.09,1799.6,16.08,0
motor_06,89,83.51,13.02,1799.57,16.1,0
motor_06,90,82.24,12.06,1794.08,16.26,0
motor_06,91,81.34,10.74,1791.1,16.55,0
motor_06,92,81.37,12.76,1801.51,16.34,0
motor_06,93,83.1,12.88,1795.37,16.29,0
motor_06,94,80.32,11.34,1801.46,16.04,0
motor_06,95,82.72,12.96,1796.86,16.09,0
motor_06,96,84.16,12.91,1802.09,16.38,0
motor_06,97,85.51,13.09,1790.06,16.16,0
motor_06,98,84.91,14.48,1800.47,16.41,0
motor_06,99,84.65,12.67,1800.83,16.12,0
motor_06,100,82.13,12.69,1800.55,16.4,0
motor_06,101,83.53,13.36,1797.26,16.23,0
motor_06,102,84.61,11.9,1793.68,16.56,0
motor_06,103,87.16,12.38,1795.13,16.4,0
motor_06,104,82.49,13.55,1794.21,16.1,0
motor_06,105,85.87,11.72,1796.08,16.34,0
motor_06,106,84.31,13.4,1797.15,16.51,0
motor_06,107,82.87,12.49,1795.54,16.56,0
motor_06,108,85.12,13.17,1799.67,16.49,0
motor_06,109,86.38,13.52,1786.27,16.51,0
motor_06,110,86.62,14.49,1795.67,16.75,0
motor_06,111,84.31,13.27,1790.59,16.66,0
motor_06,112,86.25,13.7,1796.45,16.58,0
motor_06,113,85.63,13.38,1794.21,16.5,0
motor_06,114,84.17,13.55,1792.55,16.3,0
motor_06,115,83.06,14.02,1785.05,16.64,0
motor_06,116,87.32,13.42,1799.03,16.66,0
motor_06,117,86.53,15.07,1788.25,16.55,0
motor_06,118,81.79,14.05,1793.82,16.38,0
motor_06,119,84.07,12.58,1787.9,16.52,0
motor_06,120,87.71,13.57,1792.04,16.48,0
motor_06,121,87.01,15.26,1792.02,16.38,0
motor_06,122,83.03,14.47,1794.8,16.68,0
motor_06,123,84.96,14.9,1794.98,16.74,0
motor_06,124,83.96,14.78,1794.07,16.87,0
motor_06,125,87.45,13.53,1784.94,16.54,0
motor_06,126,86.35,15.23,1795.58,16.86,0
motor_06,127,86.8,15.51,1795.33,16.68,0
motor_06,128,87.03,16.61,1786.5,16.9,0
motor_06,129,85.88,15.53,1789.75,16.83,0
motor_06,130,88.55,14.59,1794.25,16.88,0
motor_06,131,86.0,14.59,1789.49,16.87,0
motor_06,132,87.41,15.7,1797.31,16.62,0
motor_06,133,88.0,14.82,1789.36,16.79,0
motor_06,134,87.49,14.24,1797.53,16.49,0
motor_06,135,88.19,14.32,1793.7,16.92,0
motor_06,136,87.23,15.99,1789.35,17.18,0
motor_06,137,92.05,16.57,1792.93,16.66,0
motor_06,138,88.53,16.03,1789.25,17.09,0
motor_06,139,91.12,16.46,1777.51,16.63,0
motor_06,140,89.84,16.61,1789.4,16.91,0
motor_06,141,86.17,16.93,1798.66,16.89,0
motor_06,142,87.43,16.08,1786.53,16.65,0
motor_06,143,88.5,15.74,1787.21,16.69,0
motor_06,144,88.45,16.29,1787.35,16.86,0
motor_06,145,91.12,17.14,1781.51,17.15,0
motor_06,146,86.04,16.22,1798.05,16.94,0
motor_06,147,88.05,17.93,1781.6,17.0,0
motor_06,148,89.75,17.86,1790.16,17.12,0
motor_06,149,90.07,17.12,1784.74,17.29,0
motor_06,150,88.57,18.42,1791.46,17.08,0
motor_06,151,87.93,17.26,1786.0,17.15,0
motor_06,152,88.13,15.55,1779.07,17.05,0
motor_06,153,91.41,16.92,1782.21,17.17,0
motor_06,154,90.32,16.91,1784.19,16.95,0
motor_06,155,88.63,16.36,1772.77,16.93,0
motor_06,156,88.14,16.66,1783.89,17.26,0
motor_06,157,89.53,17.22,1777.35,17.22,0
motor_06,158,88.69,17.42,1786.6,17.16,0
motor_06,159,90.97,16.48,1783.7,17.13,0
motor_06,160,92.01,17.77,1787.91,17.07,0
motor_06,161,88.57,17.69,1785.44,16.86,0
motor_06,162,92.52,17.05,1771.7,17.34,0
motor_06,163,93.36,17.41,1781.29,17.32,0
motor_06,164,90.83,18.62,1778.47,17.24,0
motor_06,165,95.63,18.27,1787.49,17.49,0
motor_06,166,93.6,19.45,1781.7,17.22,0
motor_06,167,92.48,18.95,1784.92,17.33,0
motor_06,168,93.07,18.69,1774.72,17.58,0
motor_06,169,91.15,19.94,1781.32,17.73,0
motor_06,170,93.42,18.43,1772.57,17.1,0
motor_06,171,91.19,18.01,1780.71,17.28,0
motor_06,172,92.86,18.19,1779.38,17.48,0
motor_06,173,93.32,19.26,1788.77,17.55,0
motor_06,174,94.42,19.16,1781.12,17.03,0
motor_06,175,93.21,20.08,1770.58,17.81,0
motor_06,176,91.91,19.46,1768.08,17.23,0
motor_06,177,94.94,20.14,1770.06,17.37,0
motor_06,178,95.73,19.55,1774.74,17.83,0
motor_06,179,93.24,20.68,1777.07,17.28,0
motor_06,180,90.82,20.63,1783.82,17.44,0
motor_06,181,94.76,20.4,1771.25,17.31,0
motor_06,182,94.93,19.72,1779.8,17.46,0
motor_06,183,93.62,20.43,1769.5,17.79,0
motor_06,184,96.37,19.56,1770.77,17.62,0
motor_06,185,96.02,19.66,1774.6,17.32,0
motor_06,186,95.07,21.17,1778.36,17.58,0
motor_06,187,97.07,20.27,1779.47,17.44,0
motor_06,188,92.8,20.53,1767.39,17.46,0
motor_06,189,94.78,21.47,1772.78,17.94,0
motor_06,190,96.24,20.74,1769.6,17.57,0
motor_06,191,93.73,19.84,1761.73,17.66,0
motor_06,192,95.64,19.47,1765.95,17.62,0
motor_06,193,94.74,21.69,1771.85,17.89,0
motor_06,194,98.44,20.07,1773.64,17.76,0
motor_06,195,97.35,21.62,1767.84,17.22,0
motor_06,196,97.57,22.34,1762.27,17.8,0
motor_06,197,100.07,22.34,1760.42,17.92,0
motor_06,198,96.64,20.2,1757.98,17.76,0
motor_06,199,98.5,21.72,1758.89,17.7,0
motor_06,200,98.87,23.38,1763.3,17.77,0
motor_06,201,101.08,21.2,1755.05,17.5,0
motor_06,202,94.99,22.86,1760.26,17.75,0
motor_06,203,97.87,23.32,1768.72,17.82,0
motor_06,204,98.87,23.23,1766.07,18.02,0
motor_06,205,96.43,21.94,1769.51,17.79,0
motor_06,206,99.27,22.11,1764.87,17.76,0
motor_06,207,95.77,24.13,1762.56,17.93,0
motor_06,208,99.01,23.49,1772.0,18.1,0
motor_06,209,98.96,22.27,1757.06,18.14,0
motor_06,210,96.8,23.69,1757.8,17.99,0
motor_06,211,97.7,23.82,1756.01,17.66,0
motor_06,212,99.82,23.15,1763.31,17.9,0
motor_06,213,99.86,23.0,1760.02,17.91,0
motor_06,214,99.23,23.91,1752.66,18.08,0
motor_06,215,101.0,23.89,1757.17,18.01,0
motor_06,216,101.96,24.55,1747.93,18.42,0
motor_06,217,99.41,24.11,1753.77,17.96,0
motor_06,218,97.5,24.62,1743.89,18.0,0
motor_06,219,97.59,24.81,1755.38,18.03,0
motor_06,220,101.18,25.2,1740.11,17.91,0
motor_06,221,99.35,24.93,1761.55,17.93,0
motor_06,222,101.74,25.41,1740.31,18.1,0
motor_06,223,101.08,24.87,1749.29,18.28,1
motor_07,1,68.4,8.57,1802.28,15.04,0
motor_07,2,73.09,10.94,1797.1,15.06,0
motor_07,3,68.3,9.34,1807.71,15.25,0
motor_07,4,71.92,8.5,1807.94,15.11,0
motor_07,5,71.82,8.93,1803.2,15.0,0
motor_07,6,71.27,10.28,1798.71,15.36,0
motor_07,7,73.46,9.32,1797.7,15.37,0
motor_07,8,71.1,10.12,1806.8,15.37,0
motor_07,9,70.34,9.21,1791.97,15.2,0
motor_07,10,72.39,9.2,1794.24,15.02,0
motor_07,11,71.07,11.92,1793.99,15.36,0
motor_07,12,73.12,9.73,1801.1,15.06,0
motor_07,13,73.85,9.89,1799.68,15.12,0
motor_07,14,71.18,9.8,1801.4,14.81,0
motor_07,15,74.83,10.15,1799.34,15.52,0
motor_07,16,71.2,9.62,1797.4,15.35,0
motor_07,17,70.87,9.86,1802.31,15.0,0
motor_07,18,70.4,10.31,1802.31,15.25,0
motor_07,19,73.03,10.46,1800.5,15.21,0
motor_07,20,72.4,9.58,1799.55,15.39,0
motor_07,21,75.29,10.61,1804.26,15.46,0
motor_07,22,74.98,10.83,1799.19,15.43,0
motor_07,23,73.96,9.45,1797.96,15.34,0
motor_07,24,73.8,10.09,1791.59,15.54,0
motor_07,25,74.08,10.49,1803.02,15.43,0
motor_07,26,72.65,9.42,1801.26,15.63,0
motor_07,27,74.97,10.23,1800.89,15.49,0
motor_07,28,73.31,9.41,1797.92,15.4,0
motor_07,29,72.34,8.73,1792.33,15.8,0
motor_07,30,76.09,10.09,1809.82,15.73,0
motor_07,31,71.59,11.75,1790.74,15.28,0
motor_07,32,73.8,11.35,1799.96,15.74,0
motor_07,33,75.82,10.92,1794.64,15.33,0
motor_07,34,74.11,10.84,1788.84,15.45,0
motor_07,35,75.62,9.78,1801.03,15.6,0
motor_07,36,74.82,10.42,1794.94,15.59,0
motor_07,37,76.4,9.93,1803.0,15.46,0
motor_07,38,75.56,10.92,1797.84,15.7,0
motor_07,39,76.95,11.79,1803.45,15.38,0
motor_07,40,72.45,9.65,1795.15,15.8,0
motor_07,41,75.21,11.28,1800.25,15.67,0
motor_07,42,77.09,10.56,1808.22,15.37,0
motor_07,43,76.77,10.2,1790.87,15.75,0
motor_07,44,79.21,10.97,1793.35,15.43,0
motor_07,45,75.8,11.47,1798.82,15.73,0
motor_07,46,79.28,11.57,1794.47,15.74,0
motor_07,47,76.97,9.53,1798.97,15.82,0
motor_07,48,79.93,10.93,1794.08,15.65,0
motor_07,49,76.64,9.72,1794.98,15.95,0
motor_07,50,73.88,11.69,1797.79,16.1,0
motor_07,51,80.2,11.25,1806.28,16.07,0
motor_07,52,78.4,9.32,1807.17,16.16,0
motor_07,53,76.16,11.36,1799.41,15.88,0
motor_07,54,81.49,10.28,1791.44,15.89,0
motor_07,55,81.91,11.62,1788.3,15.9,0
motor_07,56,78.68,10.26,1794.93,15.99,0
motor_07,57,76.88,12.11,1794.33,15.72,0
motor_07,58,78.73,11.13,1799.62,16.26,0
motor_07,59,76.15,12.08,1802.62,15.7,0
motor_07,60,80.08,10.77,1789.95,15.89,0
motor_07,61,80.19,13.04,1789.36,16.07,0
motor_07,62,77.75,12.62,1791.81,15.95,0
motor_07,63,78.04,11.8,1797.47,16.03,0
motor_07,64,81.21,11.28,1796.88,16.03,0
motor_07,65,79.42,13.21,1788.52,16.05,0
motor_07,66,79.9,11.45,1803.48,16.2,0
motor_07,67,81.09,11.16,1790.23,16.0,0
motor_07,68,81.23,11.95,1799.52,15.87,0
motor_07,69,81.43,12.12,1797.22,16.0,0
motor_07,70,77.69,11.14,1791.94,16.02,0
motor_07,71,82.41,12.45,1806.01,16.01,0
motor_07,72,80.37,12.43,1799.94,16.44,0
motor_07,73,81.16,11.97,1803.92,16.28,0
motor_07,74,79.06,12.87,1796.97,16.56,0
motor_07,75,81.41,12.72,1805.45,16.31,0
motor_07,76,80.27,13.93,1789.98,16.08,0
motor_07,77,81.0,11.36,1790.81,15.99,0
motor_07,78,80.7,11.59,1797.42,16.04,0
motor_07,79,83.79,12.4,1792.97,16.24,0
motor_07,80,83.57,13.18,1795.82,16.28,0
motor_07,81,82.24,12.36,1798.94,16.36,0
motor_07,82,85.35,11.86,1793.75,16.44,0
motor_07,83,81.57,13.19,1797.85,16.17,0
motor_07,84,81.63,13.33,1787.81,16.09,0
motor_07,85,82.86,13.27,1794.14,16.45,0
motor_07,86,82.25,12.53,1807.84,16.44,0
motor_07,87,82.64,14.04,1800.7,16.27,0
motor_07,88,85.34,12.55,1793.6,16.26,0
motor_07,89,85.4,13.76,1789.7,16.59,0
motor_07,90,82.24,13.46,1791.09,16.47,0
motor_07,91,85.05,13.46,1792.83,16.72,0
motor_07,92,85.89,13.74,1799.4,16.14,0
motor_07,93,82.26,13.33,1798.74,16.32,0
motor_07,94,83.15,13.5,1791.52,16.31,0
motor_07,95,86.25,13.49,1792.09,16.51,0
motor_07,96,85.66,13.03,1793.73,16.45,0
motor_07,97,86.16,13.25,1794.1,16.34,0
motor_07,98,84.29,13.33,1797.42,16.59,0
motor_07,99,85.12,13.74,1801.35,16.52,0
motor_07,100,85.38,14.72,1801.73,16.52,0
motor_07,101,87.96,14.13,1797.74,16.55,0
motor_07,102,84.51,13.47,1791.77,16.72,0
motor_07,103,87.16,15.3,1793.84,16.12,0
motor_07,104,85.93,14.12,1794.25,15.96,0
motor_07,105,84.55,14.67,1791.1,16.6,0
motor_07,106,84.63,14.33,1798.54,16.93,0
motor_07,107,88.01,16.28,1785.96,16.41,0
motor_07,108,88.81,16.41,1792.93,16.48,0
motor_07,109,86.85,13.82,1785.46,16.78,0
motor_07,110,89.12,14.93,1795.74,16.55,0
motor_07,111,86.0,14.55,1793.47,16.8,0
motor_07,112,87.03,15.17,1781.56,16.83,0
motor_07,113,85.11,14.03,1787.14,17.08,0
motor_07,114,89.44,15.24,1782.73,16.74,0
motor_07,115,91.14,15.76,1789.5,16.64,0
motor_07,116,88.25,13.66,1785.4,16.85,0
motor_07,117,88.08,15.54,1792.14,16.77,0
motor_07,118,90.9,15.8,1785.98,16.89,0
motor_07,119,86.93,15.84,1780.47,17.01,0
motor_07,120,91.0,14.68,1790.17,16.83,0
motor_07,121,88.98,15.59,1794.8,17.0,0
motor_07,122,88.93,14.61,1791.16,16.53,0
motor_07,123,89.86,15.28,1787.06,16.74,0
motor_07,124,90.85,16.12,1790.34,16.96,0
motor_07,125,88.61,14.28,1778.99,16.63,0
motor_07,126,88.96,18.16,1780.63,17.02,0
motor_07,127,90.7,16.66,1785.64,16.97,0
motor_07,128,87.89,16.39,1784.84,16.89,0
motor_07,129,89.8,16.32,1788.9,17.13,0
motor_07,130,90.3,16.07,1785.68,16.69,0
motor_07,131,89.27,16.11,1784.35,17.03,0
motor_07,132,88.46,18.25,1786.73,17.28,0
motor_07,133,91.52,18.31,1782.97,17.14,0
motor_07,134,92.5,16.78,1790.81,17.21,0
motor_07,135,90.5,18.16,1779.95,16.97,0
motor_07,136,92.16,17.19,1789.42,16.98,0
motor_07,137,95.28,17.27,1775.12,17.22,0
motor_07,138,90.09,18.07,1776.61,16.8,0
motor_07,139,89.89,17.42,1776.55,17.47,0
motor_07,140,94.66,17.86,1778.97,17.24,0
motor_07,141,89.92,18.55,1776.1,17.19,0
motor_07,142,93.06,17.29,1770.57,16.95,0
motor_07,143,92.72,17.76,1774.34,16.95,0
motor_07,144,94.9,18.63,1782.14,17.36,0
motor_07,145,88.95,17.23,1781.94,17.27,0
motor_07,146,95.13,18.96,1773.4,17.37,0
motor_07,147,93.29,18.37,1780.33,17.05,0
motor_07,148,95.65,19.24,1778.04,17.46,0
motor_07,149,93.09,18.78,1782.26,17.54,0
motor_07,150,94.43,17.96,1776.91,17.18,0
motor_07,151,93.49,19.45,1772.2,17.21,0
